x,E,dE,index,job,run,basis,xc,external_force,ix_c,ix_n,system,frame,error,msg,type,time,d,cwd,resname_c,resname_n,frame_index
0.3913156,-25.44296,10.25768,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.3946796,-25.64898,10.2445,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.3980436,-26.7093,10.24794,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.4014075,-27.67326,10.22257,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.4047715,-29.07827,10.23269,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.4081354,-30.49731,10.24264,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.4114994,-31.975,10.26403,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.4148634,-33.03315,10.25441,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.4182273,-34.34139,10.3,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.4215913,-35.29717,10.26218,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.4249553,-36.01377,10.26847,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.4283192,-36.65047,10.28826,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.4316832,-37.82612,10.25955,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.4350472,-38.9549,10.25032,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.4384111,-40.35592,10.27005,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.4417751,-41.36533,10.27836,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.4451391,-43.11601,10.26519,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.448503,-44.70078,10.31866,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.451867,-46.72911,10.34725,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.455231,-49.01801,10.31158,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.4585949,-49.79,10.26666,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.4619589,-53.53453,10.4876,41,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000210) needs to be non-negative\n\n,Error.GmxError,1.398,0.138277,run_6/f-603/ixs-1473-1475/single/frame-93,GLY857,ALA858,1
0.1396095,0.0,0.0,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.1440396,-3.013631,0.5532508,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.1484698,-3.768568,0.9801801,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.1528999,-2.654304,1.293346,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.15733,-0.5208533,1.32167,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.1617601,2.983624,1.400322,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.1661903,8.348276,1.411982,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.1706204,14.63731,1.431878,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.1750505,20.68363,1.404313,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.1794806,25.71685,1.438935,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.1839107,30.40723,1.448375,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.1883409,34.4738,1.446027,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.192771,38.06384,1.488415,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.1972011,41.47395,1.517283,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2016312,54.07673,3.47574,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2060614,0.7704229,5.24825,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2104915,53.93622,2.330621,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2149216,54.86552,2.056041,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2193517,58.12144,2.065658,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2237819,61.61366,2.202057,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.228212,63.61088,2.155743,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2326421,66.04102,2.183957,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2370722,68.04614,2.294565,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2415023,69.8472,2.619725,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2459325,71.18415,2.779894,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2503626,72.85292,2.910189,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2547927,74.9152,2.984394,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2592228,76.2027,2.950478,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.263653,76.96901,2.912015,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2680831,77.64417,2.916504,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2725132,77.85381,2.918094,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2769433,77.61511,2.993094,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2813735,76.06848,2.965464,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2858036,74.34027,3.028489,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2902337,70.65957,3.151841,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2946638,66.55375,3.27683,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.2990939,62.41345,3.467117,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.3035241,58.29514,4.630127,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.3079542,55.54576,5.441151,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.3123843,54.88437,5.644011,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.3168144,54.00211,5.618784,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.3212446,53.01142,5.564068,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.3256747,51.5092,5.528314,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.3301048,50.56771,5.563523,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.3345349,49.15398,5.553916,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.3389651,47.95255,5.588083,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.3433952,46.04603,5.589474,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.3478253,45.09483,5.646661,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.3522554,44.12606,5.616922,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.3566855,42.50893,5.708548,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.3611157,41.21428,5.684388,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.3655458,38.65498,5.802668,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
0.3699759,37.49827,6.004764,50,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1473,1475,triple,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000082) needs to be non-negative\n\n,Error.GmxError,1.945,0.128568,run_6/f-603/ixs-1473-1475/triple/frame-93,GLY857,ALA858,1
